Data Set 1:Time(s),Data Set 1:Position 1(m),Data Set 1:Velocity 1(m/s),Data Set 1:Acceleration 1(m/s²),Data Set 1:Position 2(m),Data Set 1:Velocity 2(m/s),Data Set 1:Acceleration 2(m/s²),Data Set 2:Time(s),Data Set 2:Position 1(m),Data Set 2:Velocity 1(m/s),Data Set 2:Acceleration 1(m/s²),Data Set 2:Position 2(m),Data Set 2:Velocity 2(m/s),Data Set 2:Acceleration 2(m/s²),Data Set 3:Time(s),Data Set 3:Position 1(m),Data Set 3:Velocity 1(m/s),Data Set 3:Acceleration 1(m/s²),Data Set 3:Position 2(m),Data Set 3:Velocity 2(m/s),Data Set 3:Acceleration 2(m/s²),Data Set 4:Time(s),Data Set 4:Position 1(m),Data Set 4:Velocity 1(m/s),Data Set 4:Acceleration 1(m/s²),Data Set 4:Position 2(m),Data Set 4:Velocity 2(m/s),Data Set 4:Acceleration 2(m/s²),Data Set 5:Time(s),Data Set 5:Position 1(m),Data Set 5:Velocity 1(m/s),Data Set 5:Acceleration 1(m/s²),Data Set 5:Position 2(m),Data Set 5:Velocity 2(m/s),Data Set 5:Acceleration 2(m/s²),Data Set 6:Time(s),Data Set 6:Position 1(m),Data Set 6:Velocity 1(m/s),Data Set 6:Acceleration 1(m/s²),Data Set 6:Position 2(m),Data Set 6:Velocity 2(m/s),Data Set 6:Acceleration 2(m/s²),Data Set 7:Time(s),Data Set 7:Position 1(m),Data Set 7:Velocity 1(m/s),Data Set 7:Acceleration 1(m/s²),Data Set 7:Position 2(m),Data Set 7:Velocity 2(m/s),Data Set 7:Acceleration 2(m/s²)
2.800000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,2.800000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,2.800000000000,0.272199988365,0.008055509792,-2.835585600064,,,,2.800000000000,0.246000006795,0.003277791871,0.027036915223,,,,2.800000000000,0.511399984360,-0.138944271538,0.215988348664,,,,2.800000000000,0.868799984455,-0.004999968741,0.046482332695,0.605099976063,-0.336388945580,0.024352986136,2.800000000000,0.902899980545,-0.005055533515,0.006357791983,0.550000011921,-0.272888872359,0.031019048190
2.850000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,2.850000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,2.850000000000,0.292199999094,-0.209555476904,-1.911573466143,,,,2.850000000000,0.246700003743,0.005055533515,0.000092276820,,,,2.850000000000,0.504800021648,-0.124499864048,0.184566978319,,,,2.850000000000,0.868799984455,-0.004111131032,0.023209975090,0.588199973106,-0.333888861868,0.041143936507,2.850000000000,0.902499973774,-0.003333356645,0.037036983319,0.536499977112,-0.270722160737,0.021697930348
2.900000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,2.900000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,2.900000000000,0.243300005794,-0.275499953164,0.790833074737,,,,2.900000000000,0.246700003743,0.003555508124,-0.029845710522,,,,2.900000000000,0.499300003052,-0.116333332327,0.079690177500,,,,2.900000000000,0.868399977684,-0.003722243839,0.017623824102,0.571699976921,-0.331166519059,0.038891129288,2.900000000000,0.902499973774,-0.000166661210,0.045555921984,0.523100018501,-0.271166579591,0.020339183601
2.950000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,2.950000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,2.950000000000,0.246700003743,-0.015833328168,1.551727968969,,,,2.950000000000,0.247099995613,0.000888870822,-0.040030681793,,,,2.950000000000,0.493800014257,-0.119555575980,0.017375912931,,,,2.950000000000,0.868399977684,-0.002888838450,0.023364432064,0.555199980736,-0.330110755232,0.036111593614,2.950000000000,0.902499973774,0.002666711807,0.025247184583,0.509299993515,-0.270111130344,0.040401012441
3.000000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.000000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.000000000000,0.258100003004,-0.018888885776,0.431419269722,,,,3.000000000000,0.246700003743,-0.000666677952,-0.042962848588,,,,3.000000000000,0.486900001764,-0.117000043392,-0.010185403588,,,,3.000000000000,0.868099987507,-0.001722176870,0.034999442689,0.538600027561,-0.327888611290,0.036787563636,3.000000000000,0.902899980545,0.002888937791,-0.006389029232,0.495900005102,-0.266111046076,0.041975145355
3.050000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.050000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.050000000000,0.246000006795,-0.042222258117,0.278857483724,,,,3.050000000000,0.247099995613,-0.003222243653,-0.002808395175,,,,3.050000000000,0.482100009918,-0.116222269005,-0.106543008192,,,,3.050000000000,0.868099987507,0.001499950886,0.030987056685,0.522400021553,-0.325555586153,0.023330186988,3.050000000000,0.902899980545,0.000888903936,-0.017808948034,0.482800006866,-0.264111095005,0.014813952608
3.100000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.100000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.100000000000,0.249099999666,-0.010333408912,0.518178843238,,,,3.100000000000,0.246399998665,-0.005944429172,0.260833646228,,,,3.100000000000,0.475899994373,-0.126500013802,-0.216511968109,,,,3.100000000000,0.868399977684,0.002222160498,0.012006362279,0.506200015545,-0.325889074140,0.015554531121,3.100000000000,0.902899980545,0.000222225984,-0.011605134717,0.469700008631,-0.265500048796,0.003239760796
3.150000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.150000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.150000000000,0.247099995613,0.008999945389,0.834352145960,,,,3.150000000000,0.246399998665,-0.006777751777,1.407685264209,,,,3.150000000000,0.469700008631,-0.142333308856,-0.241419792543,,,,3.150000000000,0.868399977684,0.001555548774,0.010525278839,0.489699989557,-0.324500103792,0.016821746105,3.150000000000,0.902899980545,0.000000000000,-0.008395203838,0.456200003624,-0.266166809532,0.032808604064
3.200000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.200000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.200000000000,0.247099995613,0.074944405092,0.928673456297,,,,3.200000000000,0.245700001717,0.069000025590,3.646882485460,,,,3.200000000000,0.461400002241,-0.154277814759,-0.177901376177,,,,3.200000000000,0.868399977684,0.003222260210,0.009382966860,0.473800003529,-0.323999971151,0.016574276450,3.200000000000,0.902899980545,-0.000222225984,-0.011605134717,0.442799985409,-0.261833402846,0.057254262544
3.250000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.250000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.250000000000,0.251199990511,0.174388885498,-0.212468179288,,,,3.250000000000,0.245700001717,0.293388896518,6.213795715644,,,,3.250000000000,0.454199999571,-0.162444445822,-0.053240791147,,,,3.250000000000,0.868799984455,0.003388921420,-0.005309026182,0.457300007343,-0.323277860880,0.024166178924,3.250000000000,0.902899980545,-0.000888903936,-0.018024996475,0.430099993944,-0.258611059851,0.048396037317
3.300000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.300000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.300000000000,0.276699990034,0.065611220068,-1.395956445255,,,,3.300000000000,0.245000004768,0.968833284246,3.527283415566,,,,3.300000000000,0.444900006056,-0.162888930904,0.114413626768,,,,3.300000000000,0.868799984455,0.002555516031,-0.016697910097,0.441399991512,-0.321444571018,0.029907890676,3.300000000000,0.902899980545,-0.002888937791,-0.007901368318,0.416999995708,-0.256555477778,0.028148045142
3.350000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.350000000000,3.599999904633,0.000000000000,0.000000000000,3.599999904633,0.000000000000,0.000000000000,3.350000000000,0.261200010777,-0.086944384707,-0.523241466762,,,,3.350000000000,0.381799995899,0.935333255264,-4.092592516063,,,,3.350000000000,0.436899989843,-0.146277762122,0.176975296603,,,,3.350000000000,0.869099974632,0.000888870822,-0.013827247384,0.425199985504,-0.320055584113,0.031698844683,3.350000000000,0.902499973774,-0.002666711807,0.017901537595,0.404500007629,-0.255888882611,0.009536430424
